Date,Year,Model,Region,Country,Channel,Quantity Sold,Revenue,Revenue Per Unit
2023-06-06,2023,BMW i3,Europe,United Kingdom,Wholesale,5,51085.0,10217.0
2023-06-06,2023,BMW 5 Series,North America,United States,Wholesale,4,41231.0,10307.75
2023-06-06,2023,BMW iX,Europe,Germany,Wholesale,2,105439.0,52719.5
2023-06-06,2023,BMW i3,North America,Canada,Dealership,5,83441.0,16688.2
2023-06-06,2023,BMW i8,North America,Canada,Wholesale,1,96473.0,96473.0
2023-06-07,2023,BMW X1,Asia,Thailand,Dealership,3,36982.0,12327.33
2023-06-08,2023,BMW i3,South America,Colombia,Dealership,2,90874.0,45437.0
2023-06-08,2023,BMW i3,North America,Mexico,Online,3,67375.0,22458.33
2023-06-08,2023,BMW X6,Asia,Thailand,Online,1,87254.0,87254.0
2023-06-10,2023,BMW 1 Series,Europe,United Kingdom,Dealership,3,55178.0,18392.67
2023-06-10,2023,BMW i4,South America,Argentina,Online,4,110873.0,27718.25
2023-06-10,2023,BMW 4 Series,Africa,Kenya,Wholesale,2,36586.0,18293.0
2023-06-10,2023,BMW M5,South America,Peru,Online,3,42228.0,14076.0
2023-06-11,2023,BMW M8,North America,Mexico,Dealership,4,111069.0,27767.25
2023-06-11,2023,BMW 7 Series,Africa,Egypt,Online,3,110906.0,36968.67
2023-06-11,2023,BMW M8,North America,Mexico,Online,5,77042.0,15408.4
2023-06-12,2023,BMW 3 Series,North America,Mexico,Dealership,3,39795.0,13265.0
2023-06-12,2023,BMW M4,Europe,France,Dealership,4,116924.0,29231.0
2023-06-12,2023,BMW 4 Series,South America,Colombia,Wholesale,4,117030.0,29257.5
2023-06-13,2023,BMW 3 Series,South America,Peru,Online,1,89783.0,89783.0
2023-06-13,2023,BMW X4,North America,Canada,Online,2,83639.0,41819.5
2023-06-14,2023,BMW 6 Series,North America,Canada,Online,5,112368.0,22473.6
2023-06-14,2023,BMW X7,Asia,Japan,Dealership,1,72331.0,72331.0
2023-06-15,2023,BMW 3 Series,Africa,Egypt,Wholesale,3,72255.0,24085.0
2023-06-15,2023,BMW X1,Africa,Egypt,Wholesale,3,107665.0,35888.33
2023-06-15,2023,BMW 4 Series,South America,Brazil,Dealership,2,110314.0,55157.0
2023-06-16,2023,BMW 1 Series,Europe,France,Wholesale,5,35213.0,7042.6
2023-06-16,2023,BMW 4 Series,South America,Brazil,Online,4,35474.0,8868.5
2023-06-16,2023,BMW 4 Series,North America,United States,Dealership,3,103839.0,34613.0
2023-06-16,2023,BMW 3 Series,South America,Colombia,Online,1,34490.0,34490.0
2023-06-16,2023,BMW 5 Series,South America,Chile,Online,4,47813.0,11953.25
2023-06-17,2023,BMW X3,South America,Chile,Online,3,83651.0,27883.67
2023-06-17,2023,BMW i4,Africa,Egypt,Online,3,61051.0,20350.33
2023-06-17,2023,BMW Z4,Africa,Nigeria,Wholesale,2,87428.0,43714.0
2023-06-17,2023,BMW 1 Series,North America,Mexico,Dealership,4,102836.0,25709.0
2023-06-17,2023,BMW 8 Series,North America,Canada,Dealership,3,30721.0,10240.33
2023-06-18,2023,BMW X6,South America,Brazil,Dealership,4,35922.0,8980.5
2023-06-18,2023,BMW X3,Asia,Thailand,Wholesale,2,117638.0,58819.0
2023-06-19,2023,BMW M2,Africa,South Africa,Online,1,69355.0,69355.0
2023-06-19,2023,BMW 5 Series,Asia,Japan,Wholesale,2,81676.0,40838.0
2023-06-19,2023,BMW i3,Europe,Italy,Online,1,94213.0,94213.0
2023-06-20,2023,BMW 4 Series,Europe,Italy,Wholesale,2,39574.0,19787.0
2023-06-20,2023,BMW X2,Africa,Egypt,Online,1,50826.0,50826.0
2023-06-20,2023,BMW Z4,North America,Mexico,Online,5,99551.0,19910.2
2023-06-21,2023,BMW i4,North America,Canada,Dealership,4,102053.0,25513.25
2023-06-21,2023,BMW X2,Africa,Egypt,Dealership,1,52474.0,52474.0
2023-06-21,2023,BMW 2 Series,Africa,Kenya,Online,5,106629.0,21325.8
2023-06-22,2023,BMW X7,Asia,China,Wholesale,1,44870.0,44870.0
2023-06-22,2023,BMW 1 Series,South America,Colombia,Online,2,112628.0,56314.0
2023-06-23,2023,BMW X2,Africa,Kenya,Dealership,1,31665.0,31665.0
2023-06-23,2023,BMW M5,North America,Mexico,Dealership,2,74802.0,37401.0
2023-06-24,2023,BMW 2 Series,Asia,Japan,Dealership,5,35091.0,7018.2
2023-06-25,2023,BMW Z4,South America,Argentina,Online,1,61601.0,61601.0
2023-06-25,2023,BMW X2,Africa,Egypt,Dealership,1,96981.0,96981.0
2023-06-26,2023,BMW X5,North America,United States,Online,5,85505.0,17101.0
2023-06-26,2023,BMW i3,Africa,South Africa,Online,1,85155.0,85155.0
2023-06-26,2023,BMW X1,South America,Chile,Online,2,100921.0,50460.5
2023-06-26,2023,BMW X4,Asia,South Korea,Wholesale,3,45050.0,15016.67
2023-06-28,2023,BMW X7,Asia,India,Online,3,47718.0,15906.0
2023-06-28,2023,BMW Z4,Europe,Italy,Wholesale,2,119523.0,59761.5
2023-06-28,2023,BMW X5,Asia,Japan,Online,1,69587.0,69587.0
2023-06-29,2023,BMW 7 Series,Asia,China,Online,2,109397.0,54698.5
2023-06-29,2023,BMW iX,North America,Canada,Dealership,5,117389.0,23477.8
2023-06-30,2023,BMW X1,Asia,China,Dealership,2,102660.0,51330.0
2023-07-01,2023,BMW 1 Series,South America,Argentina,Wholesale,3,82703.0,27567.67
2023-07-02,2023,BMW 6 Series,Africa,Morocco,Wholesale,4,35678.0,8919.5
2023-07-02,2023,BMW Z4,North America,United States,Dealership,5,109756.0,21951.2
2023-07-03,2023,BMW X1,North America,Mexico,Wholesale,1,96025.0,96025.0
2023-07-04,2023,BMW 1 Series,South America,Peru,Online,2,119825.0,59912.5
2023-07-04,2023,BMW 4 Series,Africa,Egypt,Online,5,59230.0,11846.0
2023-07-04,2023,BMW i8,Asia,Japan,Dealership,3,105866.0,35288.67
2023-07-05,2023,BMW X2,Asia,South Korea,Online,1,32221.0,32221.0
2023-07-05,2023,BMW 7 Series,North America,Mexico,Wholesale,2,44862.0,22431.0
2023-07-06,2023,BMW X2,North America,Mexico,Online,1,50100.0,50100.0
2023-07-06,2023,BMW X6,Africa,Nigeria,Wholesale,2,36780.0,18390.0
2023-07-07,2023,BMW X7,Africa,Nigeria,Dealership,4,114170.0,28542.5
2023-07-07,2023,BMW i4,South America,Peru,Dealership,4,49650.0,12412.5
2023-07-07,2023,BMW 6 Series,North America,United States,Dealership,5,33399.0,6679.8
2023-07-07,2023,BMW M8,Asia,South Korea,Wholesale,2,77201.0,38600.5
2023-07-08,2023,BMW 1 Series,North America,United States,Online,5,48290.0,9658.0
2023-07-09,2023,BMW iX,South America,Argentina,Wholesale,1,97117.0,97117.0
2023-07-09,2023,BMW M4,North America,Mexico,Wholesale,5,84462.0,16892.4
2023-07-10,2023,BMW iX3,Asia,South Korea,Wholesale,4,78634.0,19658.5
2023-07-10,2023,BMW iX,South America,Chile,Dealership,2,117193.0,58596.5
2023-07-11,2023,BMW 7 Series,Africa,South Africa,Online,4,91720.0,22930.0
2023-07-11,2023,BMW X3,Asia,Japan,Wholesale,1,109215.0,109215.0
2023-07-11,2023,BMW X7,North America,United States,Online,3,51694.0,17231.33
2023-07-11,2023,BMW 4 Series,Europe,Italy,Dealership,5,106502.0,21300.4
2023-07-11,2023,BMW 4 Series,Asia,Japan,Wholesale,1,62976.0,62976.0
2023-07-12,2023,BMW 2 Series,Asia,Japan,Dealership,4,107903.0,26975.75
2023-07-12,2023,BMW i3,Europe,United Kingdom,Online,2,35725.0,17862.5
2023-07-12,2023,BMW X1,North America,United States,Wholesale,2,34793.0,17396.5
2023-07-13,2023,BMW i8,Asia,Japan,Wholesale,3,109951.0,36650.33
2023-07-13,2023,BMW 4 Series,South America,Brazil,Online,4,70499.0,17624.75
2023-07-13,2023,BMW M2,South America,Argentina,Wholesale,3,111229.0,37076.33
2023-07-13,2023,BMW i8,Africa,South Africa,Online,3,77351.0,25783.67
2023-07-14,2023,BMW 1 Series,Africa,Morocco,Online,3,59080.0,19693.33
2023-07-14,2023,BMW 3 Series,Europe,United Kingdom,Wholesale,2,117533.0,58766.5
2023-07-14,2023,BMW 4 Series,Africa,Morocco,Online,5,97278.0,19455.6
2023-07-15,2023,BMW Z4,Asia,India,Online,2,77440.0,38720.0
2023-07-15,2023,BMW M2,Asia,South Korea,Online,2,33216.0,16608.0
2023-07-16,2023,BMW 1 Series,North America,United States,Dealership,4,75321.0,18830.25
2023-07-16,2023,BMW 1 Series,South America,Colombia,Wholesale,4,61408.0,15352.0
2023-07-17,2023,BMW X5,Africa,Egypt,Online,5,63161.0,12632.2
2023-07-17,2023,BMW X4,Asia,India,Wholesale,1,75952.0,75952.0
2023-07-18,2023,BMW X5,Asia,India,Online,3,67924.0,22641.33
2023-07-18,2023,BMW iX,Europe,Spain,Dealership,3,32871.0,10957.0
2023-07-18,2023,BMW X6,Europe,Italy,Online,2,35044.0,17522.0
2023-07-19,2023,BMW 5 Series,Europe,Spain,Wholesale,3,66139.0,22046.33
2023-07-19,2023,BMW 7 Series,North America,Canada,Dealership,2,32422.0,16211.0
2023-07-19,2023,BMW X1,South America,Brazil,Online,2,93229.0,46614.5
2023-07-19,2023,BMW X5,South America,Brazil,Wholesale,5,88458.0,17691.6
2023-07-20,2023,BMW M8,Asia,Thailand,Wholesale,2,38629.0,19314.5
2023-07-21,2023,BMW 8 Series,South America,Colombia,Wholesale,4,32482.0,8120.5
2023-07-22,2023,BMW X4,Europe,United Kingdom,Wholesale,5,42785.0,8557.0
2023-07-22,2023,BMW Z4,Asia,Thailand,Wholesale,1,96105.0,96105.0
2023-07-22,2023,BMW 1 Series,Europe,France,Online,5,36066.0,7213.2
2023-07-22,2023,BMW iX,Asia,China,Online,1,87163.0,87163.0
2023-07-22,2023,BMW M2,Asia,India,Online,1,112966.0,112966.0
2023-07-23,2023,BMW X5,South America,Argentina,Dealership,5,94669.0,18933.8
2023-07-23,2023,BMW M4,Europe,Germany,Wholesale,2,54732.0,27366.0
2023-07-23,2023,BMW 7 Series,South America,Chile,Dealership,3,97967.0,32655.67
2023-07-24,2023,BMW 1 Series,South America,Colombia,Dealership,2,97557.0,48778.5
2023-07-24,2023,BMW 6 Series,Africa,Nigeria,Online,4,87822.0,21955.5
2023-07-25,2023,BMW M5,Asia,Thailand,Dealership,1,99969.0,99969.0
2023-07-25,2023,BMW iX,Asia,China,Online,4,107988.0,26997.0
2023-07-26,2023,BMW X1,Europe,Italy,Dealership,5,106400.0,21280.0
2023-07-26,2023,BMW M4,North America,United States,Wholesale,3,79094.0,26364.67
2023-07-26,2023,BMW 4 Series,South America,Peru,Dealership,1,94136.0,94136.0
2023-07-26,2023,BMW iX3,North America,Mexico,Wholesale,3,63655.0,21218.33
2023-07-27,2023,BMW 1 Series,Europe,Italy,Dealership,1,86786.0,86786.0
2023-07-27,2023,BMW iX3,North America,Canada,Online,4,80467.0,20116.75
2023-07-27,2023,BMW Z4,Asia,China,Dealership,1,49237.0,49237.0
2023-07-28,2023,BMW i8,Africa,Morocco,Dealership,3,40924.0,13641.33
2023-07-28,2023,BMW 6 Series,South America,Chile,Dealership,3,114509.0,38169.67
2023-07-28,2023,BMW M4,Africa,Nigeria,Dealership,4,73087.0,18271.75
2023-07-29,2023,BMW 8 Series,South America,Colombia,Online,5,87607.0,17521.4
2023-07-29,2023,BMW X1,North America,Canada,Wholesale,1,34122.0,34122.0
2023-07-29,2023,BMW X3,Africa,Nigeria,Online,3,58022.0,19340.67
2023-07-29,2023,BMW 5 Series,North America,United States,Online,3,35591.0,11863.67
2023-07-29,2023,BMW iX3,Africa,South Africa,Online,1,91957.0,91957.0
2023-07-29,2023,BMW X2,South America,Colombia,Wholesale,4,54881.0,13720.25
2023-07-30,2023,BMW 1 Series,North America,Mexico,Dealership,5,118148.0,23629.6
2023-07-30,2023,BMW X3,South America,Brazil,Online,3,66108.0,22036.0
2023-07-30,2023,BMW M5,North America,United States,Wholesale,5,111658.0,22331.6
2023-07-30,2023,BMW M4,Africa,Egypt,Dealership,2,72077.0,36038.5
2023-07-30,2023,BMW M2,Africa,Egypt,Dealership,1,73819.0,73819.0
2023-07-31,2023,BMW iX3,Europe,Spain,Dealership,2,73780.0,36890.0
2023-07-31,2023,BMW X7,Asia,India,Wholesale,3,65196.0,21732.0
2023-07-31,2023,BMW X5,South America,Brazil,Online,1,61742.0,61742.0
2023-07-31,2023,BMW Z4,Africa,South Africa,Online,4,65162.0,16290.5
2023-07-31,2023,BMW iX3,Europe,Germany,Dealership,2,62143.0,31071.5
2023-07-31,2023,BMW 7 Series,Europe,Germany,Wholesale,1,97147.0,97147.0
2023-08-01,2023,BMW X4,South America,Chile,Wholesale,5,119399.0,23879.8
2023-08-01,2023,BMW X5,Europe,United Kingdom,Dealership,1,42213.0,42213.0
2023-08-01,2023,BMW Z4,Africa,Egypt,Dealership,2,56951.0,28475.5
2023-08-01,2023,BMW i4,North America,Canada,Online,3,56823.0,18941.0
2023-08-02,2023,BMW M5,Europe,Germany,Dealership,1,58015.0,58015.0
2023-08-02,2023,BMW i4,South America,Colombia,Online,2,110573.0,55286.5
2023-08-03,2023,BMW 5 Series,Africa,Egypt,Dealership,2,92546.0,46273.0
2023-08-03,2023,BMW X7,Asia,China,Online,1,85920.0,85920.0
2023-08-04,2023,BMW M8,South America,Peru,Online,2,113554.0,56777.0
2023-08-04,2023,BMW X6,Europe,Spain,Dealership,1,104189.0,104189.0
2023-08-04,2023,BMW i4,South America,Peru,Online,3,95270.0,31756.67
2023-08-04,2023,BMW 8 Series,South America,Argentina,Dealership,1,46088.0,46088.0
2023-08-05,2023,BMW M4,Africa,Egypt,Online,1,30146.0,30146.0
2023-08-05,2023,BMW 4 Series,Africa,Nigeria,Wholesale,3,107286.0,35762.0
2023-08-05,2023,BMW 2 Series,Asia,South Korea,Wholesale,1,75797.0,75797.0
2023-08-06,2023,BMW X7,Europe,Germany,Online,5,40933.0,8186.6
2023-08-07,2023,BMW i3,Asia,South Korea,Online,2,98881.0,49440.5
2023-08-07,2023,BMW X5,Europe,Spain,Dealership,5,106990.0,21398.0
2023-08-07,2023,BMW 3 Series,Asia,Thailand,Online,5,73831.0,14766.2
2023-08-08,2023,BMW iX3,North America,Canada,Online,4,115187.0,28796.75
2023-08-08,2023,BMW i8,Africa,Nigeria,Online,1,70185.0,70185.0
2023-08-08,2023,BMW i4,South America,Chile,Wholesale,4,117163.0,29290.75
2023-08-08,2023,BMW 3 Series,North America,United States,Wholesale,5,97082.0,19416.4
2023-08-08,2023,BMW Z4,South America,Peru,Online,3,102571.0,34190.33
2023-08-09,2023,BMW 7 Series,Asia,South Korea,Online,3,115256.0,38418.67
2023-08-09,2023,BMW i8,Europe,Italy,Online,2,104528.0,52264.0
2023-08-09,2023,BMW X3,Asia,India,Online,4,86198.0,21549.5
2023-08-09,2023,BMW X7,Europe,United Kingdom,Dealership,4,86480.0,21620.0
2023-08-09,2023,BMW X4,South America,Peru,Online,1,80193.0,80193.0
2023-08-09,2023,BMW M5,Asia,Japan,Dealership,5,52074.0,10414.8
2023-08-10,2023,BMW 3 Series,Europe,France,Dealership,5,94120.0,18824.0
2023-08-10,2023,BMW i4,North America,United States,Online,3,30893.0,10297.67
2023-08-10,2023,BMW X7,Africa,South Africa,Wholesale,1,114076.0,114076.0
2023-08-10,2023,BMW X7,Africa,Morocco,Wholesale,2,106668.0,53334.0
2023-08-10,2023,BMW X4,South America,Argentina,Online,5,44866.0,8973.2
2023-08-11,2023,BMW X4,North America,Mexico,Wholesale,3,90843.0,30281.0
2023-08-11,2023,BMW iX3,South America,Colombia,Dealership,5,104674.0,20934.8
2023-08-11,2023,BMW 2 Series,North America,Mexico,Dealership,3,104992.0,34997.33
2023-08-11,2023,BMW X5,South America,Brazil,Wholesale,1,74390.0,74390.0
2023-08-11,2023,BMW i8,Africa,Egypt,Online,2,35378.0,17689.0
2023-08-12,2023,BMW 2 Series,Africa,Morocco,Online,5,100825.0,20165.0
2023-08-13,2023,BMW 1 Series,Europe,Italy,Dealership,2,84211.0,42105.5
2023-08-13,2023,BMW M2,Asia,Thailand,Wholesale,2,52105.0,26052.5
2023-08-14,2023,BMW 5 Series,Asia,Japan,Dealership,2,57663.0,28831.5
2023-08-14,2023,BMW X2,Africa,Kenya,Dealership,4,108961.0,27240.25
2023-08-14,2023,BMW M8,North America,Canada,Wholesale,1,54838.0,54838.0
2023-08-14,2023,BMW M2,Africa,Nigeria,Online,3,65319.0,21773.0
2023-08-14,2023,BMW 7 Series,North America,Canada,Online,5,30125.0,6025.0
2023-08-15,2023,BMW i4,Africa,Morocco,Dealership,5,80150.0,16030.0
2023-08-15,2023,BMW X2,Asia,South Korea,Dealership,3,70834.0,23611.33
2023-08-15,2023,BMW M4,South America,Argentina,Dealership,3,49517.0,16505.67
2023-08-15,2023,BMW M2,North America,Canada,Online,2,88028.0,44014.0
2023-08-15,2023,BMW 7 Series,Asia,Thailand,Dealership,2,54144.0,27072.0
2023-08-16,2023,BMW M8,Africa,Nigeria,Wholesale,4,64070.0,16017.5
2023-08-16,2023,BMW 2 Series,Asia,South Korea,Wholesale,3,72346.0,24115.33
2023-08-17,2023,BMW X3,Asia,South Korea,Wholesale,5,56490.0,11298.0
2023-08-17,2023,BMW i4,Africa,Egypt,Online,1,33608.0,33608.0
2023-08-17,2023,BMW 2 Series,Europe,Italy,Dealership,1,95827.0,95827.0
2023-08-17,2023,BMW Z4,Asia,China,Dealership,4,62206.0,15551.5
2023-08-18,2023,BMW M8,South America,Colombia,Wholesale,5,43627.0,8725.4
2023-08-18,2023,BMW 1 Series,South America,Brazil,Wholesale,1,90663.0,90663.0
2023-08-18,2023,BMW M3,South America,Colombia,Online,1,32566.0,32566.0
2023-08-19,2023,BMW i4,South America,Peru,Online,5,54312.0,10862.4
2023-08-19,2023,BMW X1,South America,Colombia,Online,5,78169.0,15633.8
2023-08-19,2023,BMW X1,Africa,Egypt,Online,2,63733.0,31866.5
2023-08-20,2023,BMW M3,Africa,Nigeria,Wholesale,1,64117.0,64117.0
2023-08-21,2023,BMW M4,Asia,South Korea,Online,1,68636.0,68636.0
2023-08-21,2023,BMW M3,Africa,Kenya,Dealership,4,76557.0,19139.25
2023-08-21,2023,BMW X4,North America,United States,Online,2,115898.0,57949.0
2023-08-21,2023,BMW iX,North America,United States,Wholesale,2,110429.0,55214.5
2023-08-21,2023,BMW M4,Asia,South Korea,Online,1,112203.0,112203.0
2023-08-21,2023,BMW 7 Series,North America,Mexico,Dealership,3,117862.0,39287.33
2023-08-21,2023,BMW M5,South America,Colombia,Online,3,85611.0,28537.0
2023-08-22,2023,BMW 6 Series,South America,Peru,Online,2,41537.0,20768.5
2023-08-22,2023,BMW M8,Europe,Spain,Online,1,119998.0,119998.0
2023-08-22,2023,BMW X5,South America,Argentina,Online,5,115621.0,23124.2
2023-08-23,2023,BMW X1,Asia,India,Wholesale,1,109783.0,109783.0
2023-08-23,2023,BMW X3,Africa,South Africa,Wholesale,1,57003.0,57003.0
2023-08-24,2023,BMW 4 Series,Asia,India,Dealership,4,49654.0,12413.5
2023-08-25,2023,BMW M8,Europe,United Kingdom,Wholesale,3,69974.0,23324.67
2023-08-26,2023,BMW Z4,Asia,India,Wholesale,4,54807.0,13701.75
2023-08-26,2023,BMW 4 Series,North America,Canada,Dealership,1,54544.0,54544.0
2023-08-26,2023,BMW 6 Series,Africa,South Africa,Wholesale,1,62691.0,62691.0
2023-08-26,2023,BMW 1 Series,Asia,Japan,Dealership,2,57608.0,28804.0
2023-08-27,2023,BMW X4,Europe,France,Dealership,1,96382.0,96382.0
2023-08-27,2023,BMW i8,Africa,Egypt,Dealership,5,36356.0,7271.2
2023-08-27,2023,BMW M3,Europe,United Kingdom,Wholesale,2,91396.0,45698.0
2023-08-27,2023,BMW M2,South America,Brazil,Online,3,43348.0,14449.33
2023-08-28,2023,BMW X2,Europe,United Kingdom,Dealership,2,85614.0,42807.0
2023-08-29,2023,BMW 8 Series,Asia,India,Online,3,96250.0,32083.33
2023-08-29,2023,BMW X5,Europe,Germany,Wholesale,4,69585.0,17396.25
2023-08-29,2023,BMW X1,Europe,Spain,Online,1,115293.0,115293.0
2023-08-29,2023,BMW M4,Africa,South Africa,Wholesale,5,60178.0,12035.6
2023-08-30,2023,BMW 1 Series,Africa,Kenya,Dealership,3,83948.0,27982.67
2023-08-30,2023,BMW X2,Africa,Nigeria,Wholesale,5,91472.0,18294.4
2023-09-01,2023,BMW 3 Series,Asia,India,Online,1,119410.0,119410.0
2023-09-01,2023,BMW M5,Asia,Thailand,Wholesale,3,101445.0,33815.0
2023-09-02,2023,BMW M5,Africa,Nigeria,Dealership,2,69583.0,34791.5
2023-09-02,2023,BMW i8,South America,Peru,Online,5,118961.0,23792.2
2023-09-02,2023,BMW i4,Asia,South Korea,Wholesale,4,86045.0,21511.25
2023-09-03,2023,BMW 1 Series,Europe,Germany,Wholesale,4,49565.0,12391.25
2023-09-04,2023,BMW 6 Series,South America,Argentina,Online,4,43795.0,10948.75
2023-09-04,2023,BMW X3,North America,United States,Wholesale,1,99741.0,99741.0
2023-09-04,2023,BMW 3 Series,Africa,Egypt,Wholesale,1,59152.0,59152.0
2023-09-04,2023,BMW 3 Series,Africa,Kenya,Dealership,1,80555.0,80555.0
2023-09-04,2023,BMW X6,Africa,Egypt,Dealership,5,47301.0,9460.2
2023-09-05,2023,BMW 1 Series,North America,Canada,Online,4,72585.0,18146.25
2023-09-05,2023,BMW M2,South America,Peru,Dealership,2,43091.0,21545.5
2023-09-05,2023,BMW i4,Africa,Nigeria,Wholesale,1,57702.0,57702.0
2023-09-06,2023,BMW X6,Europe,Italy,Wholesale,4,62544.0,15636.0
2023-09-06,2023,BMW M3,Africa,Kenya,Dealership,4,106572.0,26643.0
2023-09-06,2023,BMW 2 Series,North America,United States,Dealership,1,37826.0,37826.0
2023-09-07,2023,BMW 3 Series,South America,Brazil,Wholesale,1,89595.0,89595.0
2023-09-08,2023,BMW X1,Africa,Kenya,Dealership,4,86310.0,21577.5
2023-09-09,2023,BMW 1 Series,Africa,Nigeria,Wholesale,5,95550.0,19110.0
2023-09-09,2023,BMW 1 Series,Europe,Germany,Dealership,4,72861.0,18215.25
2023-09-10,2023,BMW X2,South America,Brazil,Online,2,88676.0,44338.0
2023-09-10,2023,BMW X3,Europe,France,Online,3,47565.0,15855.0
2023-09-11,2023,BMW M2,South America,Argentina,Wholesale,4,32912.0,8228.0
2023-09-11,2023,BMW 4 Series,Africa,Morocco,Online,5,42675.0,8535.0
2023-09-11,2023,BMW i3,Asia,India,Wholesale,3,56999.0,18999.67
2023-09-11,2023,BMW i4,Europe,United Kingdom,Online,1,107904.0,107904.0
2023-09-11,2023,BMW X2,South America,Colombia,Online,2,72423.0,36211.5
2023-09-12,2023,BMW i3,North America,United States,Dealership,1,88859.0,88859.0
2023-09-12,2023,BMW Z4,North America,Mexico,Online,4,52604.0,13151.0
2023-09-13,2023,BMW X6,South America,Chile,Online,2,71132.0,35566.0
2023-09-13,2023,BMW 1 Series,South America,Colombia,Wholesale,1,103072.0,103072.0
2023-09-14,2023,BMW X3,Africa,Nigeria,Online,2,55960.0,27980.0
2023-09-14,2023,BMW 2 Series,South America,Colombia,Dealership,4,78352.0,19588.0
2023-09-14,2023,BMW X4,North America,Canada,Dealership,1,117798.0,117798.0
2023-09-14,2023,BMW 3 Series,South America,Colombia,Wholesale,4,72674.0,18168.5
2023-09-15,2023,BMW Z4,North America,Mexico,Wholesale,3,64684.0,21561.33
2023-09-15,2023,BMW Z4,Africa,Nigeria,Wholesale,5,32808.0,6561.6
2023-09-15,2023,BMW M3,Asia,Thailand,Wholesale,4,77025.0,19256.25
2023-09-15,2023,BMW 2 Series,Africa,Egypt,Online,1,42540.0,42540.0
2023-09-15,2023,BMW X3,Africa,Morocco,Wholesale,4,49089.0,12272.25
2023-09-16,2023,BMW X2,Africa,Nigeria,Wholesale,2,119971.0,59985.5
2023-09-16,2023,BMW 4 Series,Asia,Japan,Wholesale,1,113940.0,113940.0
2023-09-17,2023,BMW 3 Series,South America,Argentina,Dealership,4,46719.0,11679.75
2023-09-17,2023,BMW M4,Africa,Nigeria,Wholesale,2,110587.0,55293.5
2023-09-17,2023,BMW iX,North America,United States,Wholesale,5,101386.0,20277.2
2023-09-17,2023,BMW X6,Africa,Egypt,Dealership,1,40518.0,40518.0
2023-09-18,2023,BMW 4 Series,Europe,Italy,Wholesale,3,46550.0,15516.67
2023-09-18,2023,BMW 8 Series,South America,Brazil,Online,4,58562.0,14640.5
2023-09-19,2023,BMW i3,Asia,China,Dealership,5,91745.0,18349.0
2023-09-19,2023,BMW X4,Europe,Germany,Wholesale,2,98637.0,49318.5
2023-09-21,2023,BMW i3,Africa,South Africa,Online,4,65763.0,16440.75
2023-09-21,2023,BMW X1,North America,Mexico,Online,1,67487.0,67487.0
2023-09-21,2023,BMW M4,North America,Canada,Online,1,71534.0,71534.0
2023-09-21,2023,BMW X3,South America,Brazil,Dealership,4,102454.0,25613.5
2023-09-21,2023,BMW M2,Asia,India,Wholesale,1,89529.0,89529.0
2023-09-22,2023,BMW M5,Africa,South Africa,Wholesale,2,100325.0,50162.5
2023-09-22,2023,BMW M4,South America,Brazil,Dealership,5,115061.0,23012.2
